Wall time,Step,Value
1736351824.4567094,4096,0.09969446063041687
1736351826.1206398,5000,0.07025124877691269
1736351829.8241098,8192,1.1093770265579224
1736351832.2861028,10000,0.7146128416061401
1736351835.1850305,12288,1.261854648590088
1736351837.8326218,14336,2.0944578647613525
1736351839.278981,15000,2.559966802597046
1736351843.1770244,18432,2.0327746868133545
1736351845.427308,20000,2.3606715202331543
1736351848.5139594,22528,2.2944693565368652
1736351851.1624954,24576,1.7684842348098755
1736351852.3915157,25000,0.7519007325172424
1736351856.5194561,28672,0.8259101510047913
1736351858.5526097,30000,0.7812044024467468
1736351861.8576732,32768,0.9073198437690735
1736351864.531384,34816,-0.004264853894710541
1736351865.5553308,35000,-0.016166605055332184
1736351869.9290788,38912,0.016313396394252777
1736351871.7632976,40000,-0.02908763661980629
1736351875.320239,43008,0.009908929467201233
1736351877.9753997,45000,-0.03524676710367203
1736351880.7153757,47104,-0.011324208229780197
1736351883.3896174,49152,-0.00756831094622612
1736351885.0131018,50000,-0.007801569998264313
