Wall time,Step,Value
1736352814.2879262,60,-0.3499999940395355
1736352814.507001,120,-0.3499999940395355
1736352814.550907,180,-0.38333332538604736
1736352814.5857174,240,-0.35624998807907104
1736352814.6209095,300,-0.3400000035762787
1736352814.6571665,360,-0.05000000074505806
1736352814.695446,420,0.03214285895228386
1736352814.7322617,480,0.07500000298023224
1736352814.7682192,540,0.011111111380159855
1736352814.8047771,600,0.04500000178813934
1736352814.8409638,660,0.09318181872367859
1736352814.877871,720,0.08749999850988388
1736352814.9162157,780,0.06730769574642181
1736352814.9550512,840,0.06607142835855484
1736352814.9913836,900,0.05999999865889549
1736352815.0359373,960,0.0703125
1736352815.0747209,1020,0.06911765038967133
1736352815.1162732,1080,0.08194444328546524
1736352815.1535418,1140,0.08947368711233139
1736352815.1935275,1200,0.11124999821186066
1736352815.2310407,1260,0.10000000149011612
1736352815.2704332,1320,0.10113636404275894
1736352815.3102746,1380,0.09130434691905975
1736352815.3494816,1440,0.07916666567325592
1736352815.3877156,1500,0.07199999690055847
1736352815.4267685,1560,0.07199999690055847
1736352815.4647505,1620,0.08100000023841858
1736352815.5046265,1680,0.10400000214576721
1736352815.5438333,1740,0.12800000607967377
1736352815.58387,1800,0.11599999666213989
1736352815.6253693,1860,0.05700000002980232
1736352815.6680324,1920,0.009999999776482582
1736352815.7090435,1980,-0.010999999940395355
1736352815.749804,2040,0.023000000044703484
1736352815.790047,2100,0.0010000000474974513
1736352815.8328078,2160,-0.01600000075995922
1736352815.8742256,2220,-0.024000000208616257
1736352815.9174633,2280,-0.017999999225139618
1736352815.960259,2340,-0.028999999165534973
1736352816.0018654,2400,-0.017000000923871994
1736352816.0450191,2460,0.008999999612569809
1736352816.0863159,2520,9.714451300033997e-18
1736352816.1293578,2580,0.032999999821186066
1736352816.1751697,2640,0.06300000101327896
1736352816.218018,2700,0.0689999982714653
1736352816.261894,2760,0.12099999934434891
1736352816.3056912,2820,0.1550000011920929
1736352816.3501604,2880,0.19499999284744263
1736352816.3931897,2940,0.2549999952316284
1736352816.4356303,3000,0.28600001335144043
1736352816.4793262,3060,0.34599998593330383
1736352816.5233533,3120,0.5389999747276306
1736352816.567942,3180,0.6539999842643738
1736352816.6129365,3240,0.6769999861717224
1736352816.6582277,3300,0.8299999833106995
1736352816.7037683,3360,0.8859999775886536
1736352816.7478592,3420,0.9319999814033508
1736352816.7937331,3480,0.9430000185966492
1736352816.839128,3540,0.9589999914169312
1736352816.8853257,3600,1.0190000534057617
1736352816.930994,3660,1.0579999685287476
1736352816.977059,3720,1.1970000267028809
1736352817.0250125,3780,1.3420000076293945
1736352817.0709894,3840,1.5069999694824219
1736352817.1181953,3900,1.6360000371932983
1736352817.165088,3960,1.875
1736352817.2113647,4020,2.13100004196167
1736352817.2587767,4080,2.0850000381469727
1736352817.3064656,4140,2.1440000534057617
1736352817.3536565,4200,2.6410000324249268
1736352817.4006896,4260,2.98799991607666
1736352817.4488246,4320,3.4110000133514404
1736352817.4969482,4380,3.632999897003174
1736352817.544393,4440,3.684000015258789
1736352817.5925863,4500,4.039999961853027
1736352817.6410892,4560,4.366000175476074
1736352817.6894064,4620,4.554999828338623
1736352817.7386754,4680,4.560999870300293
1736352817.788245,4740,4.545000076293945
1736352817.8380032,4800,4.434999942779541
1736352817.8866892,4860,4.59499979019165
1736352817.9364617,4920,4.7179999351501465
1736352817.9855542,4980,4.817999839782715
1736352818.071809,5040,5.185999870300293
1736352818.1217227,5100,5.184000015258789
1736352818.170397,5160,5.198999881744385
1736352818.2196746,5220,5.089000225067139
1736352818.269019,5280,4.941999912261963
1736352818.3186243,5340,4.822000026702881
1736352818.3678782,5400,4.73199987411499
1736352818.4174678,5460,4.486000061035156
1736352818.4668567,5520,4.3420000076293945
1736352818.5164652,5580,4.453999996185303
1736352818.5658135,5640,4.578999996185303
1736352818.615628,5700,4.429999828338623
1736352818.6653452,5760,4.166999816894531
1736352818.7146032,5820,3.828000068664551
1736352818.7641506,5880,3.5810000896453857
1736352818.813331,5940,3.437999963760376
1736352818.8628178,6000,3.015000104904175
1736352818.912212,6060,2.7230000495910645
1736352818.9616876,6120,2.305999994277954
1736352819.01132,6180,2.243000030517578
1736352819.0612152,6240,2.3550000190734863
1736352819.111167,6300,2.3369998931884766
1736352819.1639578,6360,2.311000108718872
1736352819.2140162,6420,2.2100000381469727
