Wall time,Step,Value
1736350695.9609594,500,-4.578790187835693
1736350696.6932642,1000,0.7548137903213501
1736350697.425801,1500,0.4017842710018158
1736350698.156336,2000,0.2005171775817871
1736350698.886904,2500,-0.9942175149917603
1736350699.6194568,3000,-0.5255862474441528
1736350700.3511157,3500,0.2290961742401123
1736350701.0806456,4000,1.094394326210022
1736350701.8096962,4500,-0.12158305943012238
1736350702.5861962,5000,0.25899600982666016
1736350703.325549,5500,0.04137783870100975
1736350704.0538194,6000,-0.3360126316547394
1736350704.7825146,6500,1.2425243854522705
1736350705.5106266,7000,0.14539118111133575
1736350706.2401888,7500,0.10549592226743698
1736350706.967899,8000,0.3055036664009094
1736350707.6982725,8500,0.8049576878547668
1736350708.427749,9000,-0.01995094120502472
1736350709.155832,9500,-0.1997535675764084
1736350709.927999,10000,-0.037688154727220535
1736350710.658005,10500,-0.06874839961528778
1736350711.3855498,11000,-0.06104573234915733
1736350712.113349,11500,-0.07006193697452545
1736350712.8427176,12000,0.006275826599448919
1736350713.5703118,12500,1.224560260772705
1736350714.2986567,13000,0.281074583530426
1736350715.0277112,13500,0.2901097238063812
1736350715.7558293,14000,0.564838171005249
1736350716.4843473,14500,0.01567026786506176
1736350717.2547753,15000,0.7374457716941833
1736350717.9893506,15500,-0.5721395015716553
1736350718.716584,16000,-3.1194851398468018
1736350719.4459937,16500,0.45108434557914734
1736350720.1720996,17000,-0.01437146682292223
1736350720.8990119,17500,0.04085211083292961
1736350721.6243205,18000,-1.0275675058364868
1736350722.3533225,18500,1.1225378513336182
1736350723.0808253,19000,-0.17455880343914032
1736350723.8088784,19500,-0.6101989150047302
1736350724.580697,20000,-1.4235676527023315
1736350725.311911,20500,-0.05814383178949356
1736350726.0408788,21000,0.07901862263679504
1736350726.770558,21500,-0.1522960215806961
1736350727.4987655,22000,-0.007600727956742048
1736350728.2297213,22500,0.20939746499061584
1736350728.957398,23000,0.15453556180000305
1736350729.686353,23500,0.0002812891034409404
1736350730.4152663,24000,0.09870494157075882
1736350731.143191,24500,-0.05753111466765404
1736350731.9146044,25000,-0.0050690085627138615
1736350732.6441615,25500,0.004392610397189856
1736350733.3717635,26000,-0.014388896524906158
1736350734.1004157,26500,-0.0008176887640729547
1736350734.8285723,27000,-7.470308628398925e-05
1736350735.5574365,27500,-0.05543198809027672
1736350736.2870991,28000,0.0009194933227263391
1736350737.0159044,28500,-0.003962937276810408
1736350737.7447433,29000,-0.0652448907494545
1736350738.4734225,29500,0.0009646390681155026
1736350739.244978,30000,0.005264372564852238
1736350739.9733653,30500,-0.13707028329372406
1736350740.7017965,31000,-1.8717689514160156
1736350741.4303195,31500,0.004218668676912785
1736350742.1584654,32000,0.033622920513153076
1736350742.8871691,32500,0.0007769220392219722
1736350743.6155317,33000,-0.002314775949344039
1736350744.3438,33500,-0.11920858919620514
1736350745.072711,34000,-0.0009028557105921209
1736350745.8007212,34500,0.003438108367845416
1736350746.5708263,35000,0.07547353953123093
1736350747.3017554,35500,-0.0007483666413463652
1736350748.0297725,36000,-0.0005209794035181403
1736350748.7577314,36500,0.042054202407598495
1736350749.4868884,37000,-0.0012419273843988776
1736350750.21383,37500,-0.0015998248709365726
1736350750.9393842,38000,-0.3904094398021698
1736350751.6649597,38500,0.00030516082188114524
1736350752.3937187,39000,-0.0005113941733725369
1736350753.121596,39500,0.15818357467651367
1736350753.891896,40000,3.981837653554976e-05
1736350754.6201437,40500,0.007798335049301386
1736350755.3481338,41000,0.016058597713708878
1736350756.0760186,41500,9.833281364990398e-05
1736350756.8039703,42000,0.00030669590341858566
1736350757.5317779,42500,-0.00792317558079958
1736350758.259734,43000,9.619450429454446e-05
1736350758.9881828,43500,-0.004543744958937168
1736350759.716165,44000,-0.028766561299562454
1736350760.4457586,44500,0.00029490445740520954
1736350761.2162623,45000,-0.0004365028871688992
1736350761.9456298,45500,0.0023954000789672136
1736350762.6742496,46000,2.5204197299899533e-05
1736350763.4024043,46500,5.112445796839893e-05
1736350764.1306834,47000,-0.007533166091889143
1736350764.858414,47500,-7.417966116918251e-05
1736350765.5864067,48000,-1.4154310520098079e-05
1736350766.315123,48500,-0.03922412917017937
1736350767.0432827,49000,-2.3040784071781673e-05
1736350767.772098,49500,0.0002675727300811559
1736350768.5432827,50000,0.009760415181517601
