Wall time,Step,Value
1736350695.960932,500,-2.800389051437378
1736350696.6932335,1000,-1.9454349279403687
1736350697.425772,1500,-1.4435116052627563
1736350698.156309,2000,-0.9724321365356445
1736350698.8868752,2500,-0.9432422518730164
1736350699.6194274,3000,-0.9521232843399048
1736350700.351088,3500,-0.8257381319999695
1736350701.080618,4000,-0.8589145541191101
1736350701.809669,4500,-0.7657920122146606
1736350702.5861657,5000,-0.8295789957046509
1736350703.3255217,5500,-0.8077018857002258
1736350704.05379,6000,-0.7680069208145142
1736350704.7824833,6500,-0.47534534335136414
1736350705.5105987,7000,-0.747830867767334
1736350706.2401605,7500,-0.46961402893066406
1736350706.9678714,8000,-0.7195112109184265
1736350707.6982427,8500,-0.5063691139221191
1736350708.4277186,9000,-0.5823792815208435
1736350709.1558032,9500,-0.6215998530387878
1736350709.927968,10000,-0.5910850763320923
1736350710.657976,10500,-0.5722672343254089
1736350711.3855226,11000,-0.7929643988609314
1736350712.1133196,11500,-0.5807016491889954
1736350712.8426902,12000,-1.1200450658798218
1736350713.5702825,12500,-1.3239753246307373
1736350714.2986271,13000,-0.7017168402671814
1736350715.0276837,13500,-1.23839271068573
1736350715.7558007,14000,-1.3583062887191772
1736350716.4843183,14500,-0.766603410243988
1736350717.2547483,15000,-1.0358761548995972
1736350717.989321,15500,-1.1968282461166382
1736350718.7165542,16000,-0.6004645228385925
1736350719.445965,16500,-0.8982019424438477
1736350720.172072,17000,-0.9800283312797546
1736350720.898984,17500,-0.7696890830993652
1736350721.6242929,18000,-1.0966089963912964
1736350722.3532927,18500,-1.4142582416534424
1736350723.0807948,19000,-0.4041191637516022
1736350723.8088424,19500,-0.8096081018447876
1736350724.580667,20000,-1.3079299926757812
1736350725.3118823,20500,-0.5249244570732117
1736350726.040843,21000,-0.30424627661705017
1736350726.7705283,21500,-0.4009133279323578
1736350727.498736,22000,-0.21818490326404572
1736350728.229693,22500,-0.35171741247177124
1736350728.9573689,23000,-0.7765293717384338
1736350729.6863248,23500,-0.17223629355430603
1736350730.415237,24000,-0.33814963698387146
1736350731.1431618,24500,-0.7957912683486938
1736350731.9145725,25000,-0.2750081717967987
1736350732.6441321,25500,-0.4005012512207031
1736350733.371736,26000,-0.25538673996925354
1736350734.1003866,26500,-0.10702674835920334
1736350734.828544,27000,-0.157377228140831
1736350735.5574071,27500,-0.901759922504425
1736350736.2870696,28000,-0.06122806295752525
1736350737.0158753,28500,-0.09793936461210251
1736350737.744715,29000,-0.6653701663017273
1736350738.473392,29500,-0.07917942851781845
1736350739.2449484,30000,-0.1150989755988121
1736350739.9733362,30500,-0.9503250122070312
1736350740.7017677,31000,-0.1399860829114914
1736350741.4302912,31500,-0.19158567488193512
1736350742.1584363,32000,-0.5353642106056213
1736350742.8871408,32500,-0.08210548013448715
1736350743.6155047,33000,-0.07161915302276611
1736350744.343771,33500,-0.5991467833518982
1736350745.0726833,34000,-0.05814462527632713
1736350745.800692,34500,-0.09922317415475845
1736350746.5707953,35000,-0.5030502676963806
1736350747.301727,35500,-0.03804599866271019
1736350748.0297444,36000,-0.029985353350639343
1736350748.7577035,36500,-0.5242682695388794
1736350749.4868588,37000,-0.027406204491853714
1736350750.2138011,37500,-0.07212505489587784
1736350750.9393556,38000,-0.7929989099502563
1736350751.6649308,38500,-0.020693257451057434
1736350752.3936913,39000,-0.04395976662635803
1736350753.1215675,39500,-0.49570852518081665
1736350753.891863,40000,-0.03384677693247795
1736350754.6201153,40500,-0.2651115953922272
1736350755.3481052,41000,-0.3102651536464691
1736350756.0759895,41500,-0.019572541117668152
1736350756.8039422,42000,-0.02941417694091797
1736350757.5317485,42500,-0.5544089674949646
1736350758.2597055,43000,-0.01790822483599186
1736350758.988154,43500,-0.2019699662923813
1736350759.7161353,44000,-0.22667069733142853
1736350760.4457297,44500,-0.01574002392590046
1736350761.2162335,45000,-0.07996710389852524
1736350761.9456017,45500,-0.16556859016418457
1736350762.674221,46000,-0.021707655861973763
1736350763.4023764,46500,-0.012216264382004738
1736350764.130655,47000,-0.1768043041229248
1736350764.8583872,47500,-0.017947575077414513
1736350765.586378,48000,-0.012443948537111282
1736350766.3150945,48500,-0.3383418023586273
1736350767.0432534,49000,-0.017109673470258713
1736350767.77207,49500,-0.018433067947626114
1736350768.5432534,50000,-0.1406485140323639
