Wall time,Step,Value
1736351821.6740744,2048,0.5490000247955322
1736351824.4566262,4096,0.34200000762939453
1736351827.1688948,6144,1.371999979019165
1736351829.824025,8192,1.2389999628067017
1736351832.521479,10240,2.0169999599456787
1736351835.1849418,12288,2.427000045776367
1736351837.832539,14336,3.7730000019073486
1736351840.5332258,16384,5.290999889373779
1736351843.1769433,18432,6.567999839782715
1736351845.8712978,20480,8.451000213623047
1736351848.5138752,22528,9.652999877929688
1736351851.1624105,24576,10.111000061035156
1736351853.867325,26624,10.715999603271484
1736351856.5193713,28672,11.611000061035156
1736351859.2097476,30720,12.401000022888184
1736351861.8575888,32768,12.803000450134277
1736351864.5312998,34816,12.965999603271484
1736351867.2527301,36864,12.944999694824219
1736351869.9289937,38912,13.081999778747559
1736351872.6419861,40960,13.107000350952148
1736351875.3201532,43008,13.279999732971191
1736351878.0400176,45056,13.100000381469727
1736351880.715291,47104,13.225000381469727
1736351883.3895304,49152,13.270000457763672
1736351886.119321,51200,13.25
