Wall time,Step,Value
1736352814.507047,120,0.6757040023803711
1736352814.5509515,180,0.509493887424469
1736352814.585764,240,0.3913078308105469
1736352814.6209564,300,0.322981059551239
1736352814.657213,360,0.21454358100891113
1736352814.6954944,420,0.17604082822799683
1736352814.7323093,480,0.23491330444812775
1736352814.768269,540,0.17863993346691132
1736352814.8048234,600,0.27252379059791565
1736352814.8410082,660,0.17378634214401245
1736352814.8779197,720,0.24851110577583313
1736352814.9162629,780,0.14120209217071533
1736352814.955099,840,0.06960229575634003
1736352814.9914322,900,0.0916169285774231
1736352815.035986,960,0.1721535325050354
1736352815.0747678,1020,0.06301679462194443
1736352815.1163208,1080,0.13331246376037598
1736352815.1535878,1140,0.17323291301727295
1736352815.193576,1200,0.1591176986694336
1736352815.2310894,1260,0.16238659620285034
1736352815.2704804,1320,0.1298161745071411
1736352815.3103201,1380,0.09802911430597305
1736352815.3495295,1440,0.1215273067355156
1736352815.3877635,1500,0.09083351492881775
1736352815.4268153,1560,0.061950501054525375
1736352815.4647963,1620,0.09353870153427124
1736352815.5046754,1680,0.0824531689286232
1736352815.5438888,1740,0.04301660880446434
1736352815.5839162,1800,0.1338692456483841
1736352815.6254165,1860,0.03860997036099434
1736352815.6680768,1920,0.06985194981098175
1736352815.7090886,1980,0.12454894185066223
1736352815.7498598,2040,0.09155239909887314
1736352815.7900944,2100,0.05539669841527939
1736352815.8328626,2160,0.12339599430561066
1736352815.8742754,2220,0.04166821017861366
1736352815.917512,2280,0.08957862854003906
1736352815.9603074,2340,0.11222328245639801
1736352816.0019119,2400,0.08488018810749054
1736352816.0450666,2460,0.08770747482776642
1736352816.086363,2520,0.09485693275928497
1736352816.1294076,2580,0.07088714838027954
1736352816.1752193,2640,0.07792329788208008
1736352816.2180667,2700,0.018810205161571503
1736352816.261941,2760,0.09799941629171371
1736352816.3057392,2820,0.071338951587677
1736352816.350208,2880,0.08417914807796478
1736352816.3932366,2940,0.03759737312793732
1736352816.43568,3000,0.08982373028993607
1736352816.4793744,3060,0.0839867815375328
1736352816.5234013,3120,0.12251145392656326
1736352816.5679903,3180,0.03494449332356453
1736352816.6129847,3240,0.05313640087842941
1736352816.6582773,3300,0.06581039726734161
1736352816.7038174,3360,0.04978540539741516
1736352816.7479098,3420,0.09119037538766861
1736352816.7937815,3480,0.015391884371638298
1736352816.8391778,3540,0.18055500090122223
1736352816.8853736,3600,0.08397825807332993
1736352816.9310405,3660,0.045334573835134506
1736352816.97711,3720,0.05181646719574928
1736352817.02506,3780,0.05843140184879303
