Wall time,Step,Value
1736371003.4214468,2048,20.040000915527344
1736371006.2245858,4096,20.59000015258789
1736371008.973492,6144,20.059999465942383
1736371011.6587212,8192,20.399999618530273
1736371014.3984768,10240,20.110000610351562
1736371017.0808406,12288,20.049999237060547
1736371019.7623236,14336,20.09000015258789
1736371022.5110068,16384,20.09000015258789
1736371025.1770873,18432,20.149999618530273
1736371027.9257903,20480,19.84000015258789
1736371030.5980792,22528,19.739999771118164
1736371033.2746155,24576,20.100000381469727
1736371036.0198357,26624,20.260000228881836
1736371038.6939938,28672,20.030000686645508
1736371041.4284608,30720,20.68000030517578
1736371044.1057036,32768,19.600000381469727
1736371046.7793045,34816,19.6299991607666
1736371049.5134518,36864,20.889999389648438
1736371052.1807048,38912,20.15999984741211
1736371054.9004972,40960,19.760000228881836
1736371057.577221,43008,19.84000015258789
1736371060.3139527,45056,19.739999771118164
1736371062.9863358,47104,20.559999465942383
1736371065.658084,49152,20.229999542236328
1736371068.413405,51200,19.979999542236328
1736371071.0870223,53248,20.0
1736371073.821023,55296,19.649999618530273
1736371076.4931915,57344,20.6299991607666
1736371079.16467,59392,20.010000228881836
1736371081.9001992,61440,20.450000762939453
1736371084.5683374,63488,20.079999923706055
1736371087.2965033,65536,20.15999984741211
1736371089.9624546,67584,19.68000030517578
1736371092.6256983,69632,19.989999771118164
1736371095.3530014,71680,20.639999389648438
