Wall time,Step,Value
1736370917.1437237,500,20.25
1736370917.8850982,1000,19.579999923706055
1736370918.6266682,1500,20.16216278076172
1736370919.3661933,2000,20.050504684448242
1736370920.1079068,2500,20.030000686645508
1736370920.8532627,3000,20.510000228881836
1736370921.5937104,3500,20.239999771118164
1736370922.3354695,4000,20.479999542236328
1736370923.076886,4500,20.649999618530273
1736370923.8976748,5000,20.43000030517578
1736370924.6378882,5500,20.229999542236328
1736370925.379033,6000,20.100000381469727
1736370926.119159,6500,19.899999618530273
1736370926.8588738,7000,20.049999237060547
1736370927.5989368,7500,20.280000686645508
1736370928.339102,8000,20.25
1736370929.0786824,8500,20.489999771118164
1736370929.821598,9000,20.579999923706055
1736370930.5632193,9500,20.1299991607666
1736370931.3663943,10000,20.209999084472656
1736370932.1056168,10500,20.010000228881836
1736370932.8456287,11000,19.940000534057617
1736370933.584871,11500,20.219999313354492
1736370934.324097,12000,20.139999389648438
1736370935.0649087,12500,20.18000030517578
1736370935.8047051,13000,20.209999084472656
1736370936.5445988,13500,20.06999969482422
1736370937.2827594,14000,20.06999969482422
1736370938.022983,14500,19.8700008392334
1736370938.8352966,15000,19.81999969482422
1736370939.5756006,15500,19.729999542236328
1736370940.317521,16000,19.969999313354492
1736370941.0566833,16500,20.209999084472656
1736370941.7961726,17000,20.489999771118164
1736370942.535944,17500,20.440000534057617
1736370943.2746015,18000,20.270000457763672
1736370944.0154634,18500,20.229999542236328
1736370944.7559009,19000,19.940000534057617
1736370945.4977934,19500,19.969999313354492
1736370946.302836,20000,20.079999923706055
1736370947.042603,20500,19.899999618530273
1736370947.7815661,21000,20.059999465942383
1736370948.5196805,21500,20.110000610351562
1736370949.2579944,22000,19.709999084472656
1736370949.9981577,22500,19.75
1736370950.7387376,23000,19.719999313354492
1736370951.4763765,23500,19.639999389648438
1736370952.2166433,24000,20.170000076293945
1736370952.955374,24500,20.200000762939453
1736370953.7564647,25000,20.149999618530273
1736370954.495792,25500,20.280000686645508
1736370955.236261,26000,20.06999969482422
1736370955.978641,26500,20.34000015258789
1736370956.718186,27000,20.100000381469727
1736370957.4578648,27500,20.100000381469727
1736370958.1980467,28000,20.110000610351562
1736370958.937165,28500,19.90999984741211
1736370959.67791,29000,20.540000915527344
1736370960.419004,29500,20.510000228881836
1736370961.2164686,30000,20.670000076293945
1736370961.9549437,30500,20.799999237060547
1736370962.695761,31000,20.420000076293945
1736370963.4347246,31500,20.079999923706055
1736370964.1751926,32000,19.90999984741211
1736370964.914795,32500,19.770000457763672
1736370965.654359,33000,19.510000228881836
1736370966.393383,33500,19.690000534057617
1736370967.1322098,34000,19.469999313354492
1736370967.8711088,34500,19.549999237060547
1736370968.665343,35000,19.780000686645508
1736370969.4039083,35500,20.09000015258789
1736370970.1441398,36000,20.639999389648438
1736370970.8816278,36500,20.700000762939453
1736370971.6164575,37000,20.760000228881836
1736370972.3563514,37500,20.610000610351562
1736370973.0957634,38000,20.3799991607666
1736370973.8343327,38500,20.239999771118164
1736370974.5744102,39000,20.18000030517578
1736370975.3147914,39500,20.280000686645508
1736370976.109542,40000,20.079999923706055
1736370976.849114,40500,19.940000534057617
1736370977.587577,41000,19.670000076293945
1736370978.3265631,41500,19.489999771118164
1736370979.0648208,42000,19.420000076293945
1736370979.8049865,42500,19.6299991607666
1736370980.544551,43000,19.850000381469727
1736370981.2837281,43500,20.059999465942383
1736370982.0225577,44000,20.170000076293945
1736370982.7606926,44500,19.940000534057617
1736370983.5610828,45000,19.670000076293945
1736370984.300077,45500,19.81999969482422
1736370985.041197,46000,20.0
1736370985.7814116,46500,20.1299991607666
1736370986.5211732,47000,20.600000381469727
1736370987.2596073,47500,20.40999984741211
1736370987.9984062,48000,20.479999542236328
1736370988.7365386,48500,20.280000686645508
1736370989.4762394,49000,20.360000610351562
1736370990.2169628,49500,20.190000534057617
1736370991.0323246,50000,19.829999923706055
1736370991.7682421,50500,19.829999923706055
1736370992.5055683,51000,19.889999389648438
1736370993.2427878,51500,19.899999618530273
1736370993.9801202,52000,20.229999542236328
1736370994.7173524,52500,20.34000015258789
1736370995.454761,53000,20.18000030517578
1736370996.1936734,53500,19.889999389648438
1736370996.930964,54000,19.6299991607666
1736370997.667831,54500,19.350000381469727
1736370998.4702559,55000,19.479999542236328
1736370999.2054443,55500,19.719999313354492
1736370999.9411116,56000,19.889999389648438
1736371000.6768625,56500,20.469999313354492
1736371001.410945,57000,20.440000534057617
1736371002.1428363,57500,20.6299991607666
1736371002.87761,58000,20.649999618530273
1736371003.6111226,58500,20.170000076293945
1736371004.344788,59000,19.979999542236328
1736371005.0795445,59500,20.030000686645508
1736371005.877727,60000,20.219999313354492
1736371006.6141214,60500,20.290000915527344
1736371007.3501427,61000,20.469999313354492
1736371008.0862367,61500,20.270000457763672
1736371008.8214931,62000,20.049999237060547
1736371009.5570989,62500,20.020000457763672
1736371010.296108,63000,20.15999984741211
1736371011.0331242,63500,20.079999923706055
1736371011.7689207,64000,19.989999771118164
1736371012.5051498,64500,20.190000534057617
1736371013.3013506,65000,20.40999984741211
1736371014.0371277,65500,20.200000762939453
1736371014.7742064,66000,19.75
1736371015.5116992,66500,19.479999542236328
1736371016.2491324,67000,19.399999618530273
1736371016.9858587,67500,19.709999084472656
1736371017.7227387,68000,19.920000076293945
1736371018.458826,68500,19.93000030517578
1736371019.195629,69000,19.889999389648438
1736371019.932456,69500,19.940000534057617
1736371020.730258,70000,20.059999465942383
