Wall time,Step,Value
1736370917.1437616,500,3.0291666984558105
1736370917.8851311,1000,2.691999912261963
1736370918.626726,1500,4.3297295570373535
1736370919.3662264,2000,5.755555629730225
1736370920.1079385,2500,8.140999794006348
1736370920.8532937,3000,11.013999938964844
1736370921.593743,3500,12.206000328063965
1736370922.335502,4000,13.746000289916992
1736370923.0769176,4500,14.36299991607666
1736370923.89771,5000,14.645000457763672
1736370924.6379457,5500,15.430000305175781
1736370925.379064,6000,15.626999855041504
1736370926.11919,6500,15.847000122070312
1736370926.8589072,7000,15.95199966430664
1736370927.598968,7500,16.108999252319336
1736370928.3391347,8000,15.552000045776367
1736370929.078714,8500,15.729999542236328
1736370929.8216305,9000,15.913999557495117
1736370930.5632713,9500,15.246999740600586
1736370931.3664289,10000,15.491999626159668
1736370932.1056488,10500,12.722000122070312
1736370932.8456612,11000,10.307999610900879
1736370933.5849016,11500,9.329999923706055
1736370934.3241296,12000,8.803999900817871
1736370935.0649397,12500,10.074000358581543
1736370935.8047369,13000,11.901000022888184
1736370936.544652,13500,12.392999649047852
1736370937.2827916,14000,12.473999977111816
1736370938.023022,14500,12.659000396728516
1736370938.8353338,15000,12.824000358581543
1736370939.5756319,15500,13.79699993133545
1736370940.3175535,16000,14.208999633789062
1736370941.056717,16500,14.645999908447266
1736370941.796205,17000,15.12399959564209
1736370942.535975,17500,14.621999740600586
1736370943.2746332,18000,13.631999969482422
1736370944.015514,18500,13.895999908447266
1736370944.755934,19000,12.90999984741211
1736370945.4978323,19500,13.14799976348877
1736370946.3028746,20000,14.116000175476074
1736370947.0426345,20500,13.734000205993652
1736370947.781599,21000,14.979999542236328
1736370948.5197136,21500,15.401000022888184
1736370949.2580254,22000,15.388999938964844
1736370949.9981887,22500,15.920000076293945
1736370950.7387688,23000,16.208999633789062
1736370951.476408,23500,16.558000564575195
1736370952.2166977,24000,16.878000259399414
1736370952.9554067,24500,16.961000442504883
1736370953.7564936,25000,17.027000427246094
1736370954.495828,25500,17.166000366210938
1736370955.236292,26000,17.44099998474121
1736370955.9786737,26500,17.915000915527344
1736370956.7182183,27000,17.5310001373291
1736370957.457896,27500,17.29400062561035
1736370958.1980789,28000,17.493000030517578
1736370958.9371972,28500,17.349000930786133
1736370959.6779425,29000,17.988000869750977
1736370960.4190352,29500,18.216999053955078
1736370961.2164943,30000,18.37700080871582
1736370961.9549756,30500,18.66200065612793
1736370962.6958117,31000,18.273000717163086
1736370963.4347577,31500,17.875999450683594
1736370964.1752324,32000,17.69700050354004
1736370964.9148276,32500,17.55699920654297
1736370965.654391,33000,17.29599952697754
1736370966.393415,33500,17.780000686645508
1736370967.1322412,34000,17.559999465942383
1736370967.871139,34500,17.44300079345703
1736370968.6653721,35000,17.530000686645508
1736370969.403939,35500,17.83099937438965
1736370970.1441717,36000,18.381000518798828
1736370970.8816612,36500,18.63800048828125
1736370971.6164896,37000,18.85099983215332
1736370972.356383,37500,18.51300048828125
1736370973.095797,38000,18.283000946044922
1736370973.8343656,38500,18.02199935913086
1736370974.574461,39000,17.961999893188477
1736370975.3148239,39500,18.259000778198242
1736370976.1095703,40000,18.05900001525879
1736370976.849154,40500,18.030000686645508
1736370977.5876093,41000,17.770000457763672
1736370978.326596,41500,17.260000228881836
1736370979.0648594,42000,17.190000534057617
1736370979.8050184,42500,17.40999984741211
1736370980.5445843,43000,17.6200008392334
1736370981.2837598,43500,18.15999984741211
1736370982.0225894,44000,18.270000457763672
1736370982.7607243,44500,18.0310001373291
1736370983.5611088,45000,17.76099967956543
1736370984.3001103,45500,17.910999298095703
1736370985.041229,46000,18.090999603271484
1736370985.7814434,46500,18.229999542236328
1736370986.5212054,47000,18.700000762939453
1736370987.2596397,47500,18.510000228881836
1736370987.9984374,48000,18.579999923706055
1736370988.7365718,48500,18.3799991607666
1736370989.4762926,49000,18.459999084472656
1736370990.2169945,49500,18.290000915527344
1736370991.0323615,50000,17.93000030517578
1736370991.7682748,50500,17.93000030517578
1736370992.505608,51000,17.989999771118164
1736370993.2428195,51500,18.0
1736370993.980152,52000,18.329999923706055
1736370994.717386,52500,18.440000534057617
1736370995.454794,53000,18.280000686645508
1736370996.193706,53500,17.989999771118164
1736370996.930995,54000,17.729999542236328
1736370997.667869,54500,17.450000762939453
1736370998.4702833,55000,17.579999923706055
1736370999.205482,55500,17.81999969482422
1736370999.9411485,56000,17.989999771118164
1736371000.6769016,56500,18.56999969482422
1736371001.4109843,57000,18.540000915527344
1736371002.142885,57500,18.729999542236328
1736371002.877645,58000,18.75
1736371003.6111574,58500,18.270000457763672
1736371004.3448205,59000,18.06999969482422
1736371005.0795777,59500,18.1200008392334
1736371005.8777559,60000,18.309999465942383
1736371006.6141734,60500,18.200000762939453
1736371007.3501747,61000,18.389999389648438
1736371008.0862677,61500,18.190000534057617
1736371008.8215265,62000,17.969999313354492
1736371009.5571296,62500,18.1200008392334
1736371010.296145,63000,18.260000228881836
1736371011.033155,63500,18.18000030517578
1736371011.7689526,64000,18.09000015258789
1736371012.505181,64500,18.290000915527344
1736371013.301377,65000,18.510000228881836
1736371014.037159,65500,18.299999237060547
1736371014.774237,66000,17.850000381469727
1736371015.5117307,66500,17.579999923706055
1736371016.2491636,67000,17.5
1736371016.9858887,67500,17.809999465942383
1736371017.7227688,68000,18.020000457763672
1736371018.458864,68500,18.030000686645508
1736371019.1956604,69000,17.989999771118164
1736371019.9324872,69500,18.040000915527344
1736371020.7302833,70000,18.15999984741211
