Wall time,Step,Value
1736425292.8580122,4096,0.027831241488456726
1736425294.5443869,5000,0.0016381889581680298
1736425298.2744098,8192,0.04832777380943298
1736425300.7689543,10000,0.6369867920875549
1736425303.6722305,12288,0.007102437317371368
1736425306.3435347,14336,0.09924826771020889
1736425307.8112128,15000,0.05682913213968277
1736425311.7499359,18432,0.02411191165447235
1736425314.0430574,20000,0.4372631907463074
1736425317.171566,22528,0.3847087323665619
1736425319.848496,24576,0.9871904850006104
1736425321.100283,25000,0.13618724048137665
1736425325.2606447,28672,-0.010255776345729828
1736425327.32998,30000,0.11268644034862518
1736425330.674277,32768,-0.007979825139045715
1736425333.3102744,34816,0.5276711583137512
1736425334.3349562,35000,0.07975295931100845
1736425338.7010431,38912,0.5121636390686035
1736425340.551417,40000,0.2625557780265808
1736425344.099429,43008,-0.033085063099861145
1736425346.7572308,45000,0.5591609477996826
1736425349.484005,47104,0.055996447801589966
1736425352.151305,49152,0.08411403000354767
1736425353.7760205,50000,0.009314410388469696
1736425357.5440748,53248,0.15495344996452332
1736425359.990789,55000,0.0006389468908309937
1736425362.9383152,57344,0.045898206532001495
1736425365.6060345,59392,0.10918956995010376
1736425367.0245402,60000,0.2807754874229431
1736425371.0052624,63488,-0.023823097348213196
1736425373.238997,65000,0.06446237862110138
1736425376.404198,67584,0.32832077145576477
1736425379.069788,69632,0.23368865251541138
1736425380.2665126,70000,0.10072444379329681
