Wall time,Step,Value
1736425292.8581092,4096,0.2554507851600647
1736425294.5444057,5000,0.21027718484401703
1736425298.2745323,8192,0.6193907856941223
1736425300.7689729,10000,0.8717217445373535
1736425303.6723547,12288,0.436302125453949
1736425306.34361,14336,1.3788576126098633
1736425307.8112311,15000,0.2719086706638336
1736425311.7500522,18432,0.23875544965267181
1736425314.0430772,20000,0.7787622809410095
1736425317.1716852,22528,1.0463947057724
1736425319.8485723,24576,1.4509462118148804
1736425321.1003027,25000,1.1788511276245117
1736425325.2607176,28672,0.3279086649417877
1736425327.3299992,30000,0.6518560647964478
1736425330.6743493,32768,0.20067928731441498
1736425333.310362,34816,0.7092373967170715
1736425334.3349762,35000,0.8437596559524536
1736425338.701118,38912,0.7635791301727295
1736425340.551436,40000,0.5795396566390991
1736425344.0994966,43008,0.21860875189304352
1736425346.7572496,45000,0.8548499941825867
1736425349.4841216,47104,0.48147153854370117
1736425352.151378,49152,0.8077905774116516
1736425353.7760396,50000,0.5174824595451355
1736425357.5441458,53248,0.8734077215194702
1736425359.990808,55000,0.4592972993850708
1736425362.9383879,57344,0.7848548293113708
1736425365.6061518,59392,0.4524908661842346
1736425367.0245593,60000,0.52985680103302
1736425371.0053318,63488,0.19619841873645782
1736425373.2390158,65000,1.0592910051345825
1736425376.40427,67584,0.6657324433326721
1736425379.0698645,69632,0.5016816258430481
1736425380.2665308,70000,0.5355220437049866
